is_edge,center_lat,center_lon,geom_score,label,ndvi_amp,pixel_size_m,radius_m,radius_px,ring_contrast,texture_score,tile_id,year,sample_weight
False,-33.895142534663954,24.992820063257067,0.3020833333333333,0,0.4308690726757049,27.34262983620405,1025.8954839708388,37.52000045776367,0.080713003873825,0.1964605897665023,cpis_landsat_2015_tile_000003,2015,1.0
False,-34.21530203612957,20.65347220334201,0.3125,0,0.4207156300544739,27.34262983620405,2000.3868989483897,73.16000366210938,0.0321727991104126,0.1219569817185401,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.32176579590102,19.345022015796253,0.3020833333333333,0,0.4846388697624206,27.34262983620405,1964.2946359089087,71.84000396728516,0.0283901095390319,0.1749743223190307,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.04623452743251,25.920312604776687,0.375,1,0.5542609691619873,27.34262983620405,359.82903054825493,13.160000801086426,0.2304881513118744,0.1224516183137893,cpis_landsat_2015_tile_000004,2015,1.0
True,-34.02741042446205,24.717935586316493,0.3125,0,0.2071706354618072,27.34262983620405,953.7109578918768,34.880001068115234,0.0762997567653656,0.1558660864830017,cpis_landsat_2015_tile_000003,2015,0.5
False,-33.69399173676716,18.860848173905804,0.3020833333333333,0,0.1899975538253784,27.34262983620405,1892.1101098299469,69.20000457763672,0.0753156542778015,0.1656761765480041,cpis_landsat_2015_tile_000000,2015,1.0
False,-33.59568009891421,21.70288405245586,0.34375,0,0.2491557300090789,27.34262983620405,1819.9253751432743,66.55999755859375,0.030609130859375,0.1321542710065841,cpis_landsat_2015_tile_000002,2015,1.0
False,-33.69399173676716,18.96498085532311,0.25,0,0.4001139402389526,27.34262983620405,1747.7409533681678,63.92000198364258,0.0265877842903137,0.1518728584051132,cpis_landsat_2015_tile_000000,2015,1.0
False,-34.2279144616721,20.265399934807803,0.2604166666666667,0,0.5405227541923523,27.34262983620405,2180.8482141457944,79.76000213623047,0.1036625206470489,0.1409180462360382,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.15579768434516,21.534719423044365,0.2395833333333333,0,0.6003146171569824,27.34262983620405,2180.8482141457944,79.76000213623047,0.0723470449447631,0.1857090592384338,cpis_landsat_2015_tile_000002,2015,1.0
False,-34.07042178658352,18.56591319455236,0.15625,0,0.1002485826611518,27.34262983620405,2433.4940554221607,89.0,0.1660939157009124,0.1924165487289428,cpis_landsat_2015_tile_000000,2015,1.0
False,-34.24861159318255,21.918264144714733,0.15625,0,0.1641539186239242,27.34262983620405,2108.6636880668325,77.12000274658203,0.0955365002155304,0.2855139374732971,cpis_landsat_2015_tile_000002,2015,1.0
False,-34.005419705783545,25.35502078581406,0.1770833333333333,0,0.1398528069257736,27.34262983620405,2469.586318461642,90.31999969482422,0.1031988561153411,0.3317469656467438,cpis_landsat_2015_tile_000003,2015,1.0
False,-34.37893920092044,21.665693799693315,0.1875,0,0.111180804669857,27.34262983620405,2469.586318461642,90.31999969482422,0.0708391964435577,0.2963026165962219,cpis_landsat_2015_tile_000002,2015,1.0
False,-34.09629326676617,18.369613364984392,0.1666666666666666,0,0.198856309056282,27.34262983620405,2469.586318461642,90.31999969482422,0.1872983574867248,0.3125020563602447,cpis_landsat_2015_tile_000000,2015,1.0
False,-33.64645291824939,18.673926703268386,0.15625,0,0.2185251116752624,27.34262983620405,2325.217266303718,85.04000091552734,0.1465478241443634,0.1530270278453827,cpis_landsat_2015_tile_000000,2015,1.0
False,-34.36341628649303,18.88283882678973,0.1770833333333333,0,0.3474626243114471,27.34262983620405,2469.586318461642,90.31999969482422,0.0648917853832244,0.2650326192378998,cpis_landsat_2015_tile_000000,2015,1.0
False,-34.079153384827336,18.54004171436972,0.15625,0,0.1279115825891494,27.34262983620405,2361.309737950909,86.3600082397461,0.1312745809555053,0.2477837800979614,cpis_landsat_2015_tile_000000,2015,1.0
False,-33.782278189208256,18.46081030631037,0.1145833333333333,0,0.1317258477210998,27.34262983620405,2469.586318461642,90.31999969482422,0.1287403553724289,0.2703089714050293,cpis_landsat_2015_tile_000000,2015,1.0
False,-33.60247134930324,18.613128698521344,0.1666666666666666,0,0.190445601940155,27.34262983620405,2469.586318461642,90.31999969482422,0.0906479060649871,0.1806776225566864,cpis_landsat_2015_tile_000000,2015,1.0
